	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000808025.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000673831.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_002102575.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000703222.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462134.1_62	WP_004462133.1_63	WP_004462126.1_69	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_016551804.1_73	WP_004477829.1_74	WP_004462889.1_79	WP_004477915.1_81	WP_061208429.1	WP_061209096.1	WP_228039699.1	WP_061209098.1	WP_228008733.1	WP_061208037.1	True_serogroup	class
mm0310ck	100	100	100	100	100	95.86374696	100	100	100	100	100	100	100	99.597	100	100	100	99.645	55.10741935	38.46184615	36.62005634	33.65044762	0	54.00682927	33.20712453	0	74.45355294	54.78008269	55.75249558	21.75426307	0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	52.29080863	75.7526689	89.02460488	79.104	53.76329749	29.35272968	25.10279835	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0	0	0	31.81775758	12.79068605	20.77037186	33.9290051	0	29.90898489	27.60028	17.87315385	37.16505747	0	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	0	0	27.38582988	0	22.76047458	14.04598113	0	0	26.45717489	27.7774359	29.71578295	42.02452487	0	25.89939568	0	0	0	0	0	28.92609917	0	36.52488298	0	21.84340444	26.91	38.2354902	0	29.51846386	31.22331646	31.09679214	0	0	0	0	39.77685502	0	0	0	0	0	0	22.11075377	30.57094286	0	33.19806073	20.43341176	0	0	28.6145	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.94224713	0	0	0	0	0	0	37.66192208	15.33202726	0	0	0	35.62305344	33.33355224	0	Ballum	1
p2655	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0	29.39311821	38.80632836	80.814	85.45488831	55.16	0	87.93736965	81.544	72.88122034	84.043	100	100	100	96.50793651	100	100	100	0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0	32.87264917	62.99780796	39.23679564	37.1306962	0	0	0	35.10938015	0	0	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	29.55754144	27.60319855	0	0	28.21563485	0	0	13.62700839	0	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0	26.37851799	0	0	21.29652778	0	0	29.7517686	30.89178344	36.17068085	0	10.75085324	27.57447508	38.72529412	0	73.494	29.1138481	42.22579051	0	0	0	57.30185397	48.69888476	0	0	0	0	0	0	22.44572864	30.8568	0	36.03230769	21.672	13.79320525	0	83.434	66.16785629	61.65832383	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	85.71428571	41.45291453	0	37.93089943	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.63149364	32.83557463	0	Canicola	1
hrosc	72.64116981	95.628	95.64	93.871	0	25.06096837	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.42015302	0	23.73561479	20.47004027	72.54269831	83.688	0	28.12526202	30.98623239	32.38087619	0	0	99.623	48.05205195	23.36137311	0	32.44846018	0	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0	21.23730936	29.51180488	29.10418657	0	0	0	0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0	0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0	28.21563485	87.349	24.69723971	41.29946541	100	0	31.83881166	30.76888034	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	32.23119008	30.89178344	39.71591489	0	0	15.61447176	38.72529412	0	29.81915964	21.09702532	0	0	0	0	0	44.23791822	0	0	0	0	0	0	51.92643216	30.8568	0	0	21.672	0	0	28.91559036	36.82634731	0	0	44.14109375	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	14.36786207	0	0	7.786772541	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Pomona	2
ipav	72.64116981	33.60671585	36.51189646	88.71	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.54269831	84.397	0	72.83649038	99.296	96.1904254	99.82	98.606223	98.491	89.286	43.86578824	53.48885788	54.27759292	12.81635076	99.531	99.76	80.79105085	82.843	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	85.07467993	0	11.20527504	68.77067774	81.86247794	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	33.71262879	0	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.86576628	0	17.41756757	56.37781122	54.598	64.93838519	80.11001105	27.84496368	0	0	28.21563485	0	25.90808717	12.78839413	0	41.27459834	32.28668161	25.21333333	30.74911628	29.67433276	0	27.81766187	0	0	0	0	0	29.7517686	30.57334395	39.71591489	0	23.37848976	30.89704319	38.23522059	0	73.795	29.1138481	42.06196399	0	0	0	57.46007143	30.4832119	0	0	0	0	0	0	22.44572864	30.8568	0	36.43755061	21.672	13.79320525	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	11.27036885	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
188072	72.64116981	33.06036885	36.23941962	35.80629677	0	0	26.67767114	0	29.39311821	27.61166418	35.75567442	0	22.42015302	0	22.56789105	27.51698658	72.54269831	84.043	0	0	30.98623239	32.38087619	0	0	32.0757283	0	23.36137311	0	39.233	32.37731872	70.89221127	0	26.55362712	0	0	24.54381095	0	22.59885876	0	21.23730936	0	28.35853731	0	43.44895522	0	29.71113922	32.55772425	0	34.80632044	0	39.23679564	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.00347432	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	31.76787293	0	14.3244973	0	16.18244813	0	0	0	0	100	99.552	100	100	100	100	100	99.71	100	100	82.29467869	99.526	99.587	99.682	100	100	100	95.34883721	99.51	100	99.699	99.578	91.48961047	0	36.71480676	0	90.952	31.22665428	0	0	40.0003619	0	79.50263768	90.949	22.44572864	25.14312857	0	0	21.672	10.67344828	0	74.096	38.3233982	0	0	44.14109375	33.48851163	0	0	12.50013793	0	12.83585075	0	19.22097403	0	0	22.9887069	0	0	7.786772541	0	0	0	0	11.24365417	0	11.36755519	0	28.24403053	0	0	Hebdomadis	3
sponselee	100	33.60637158	36.7843733	37.41945806	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	23.04816357	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
n116	72.64116981	33.60671585	36.51189646	35.80629677	0	0	26.67767114	0	30.35168051	26.86525373	35.75567442	0	22.42015302	0	22.56789105	28.52322148	72.54269831	84.397	0	0	30.98623239	32.38087619	0	0	33.20712453	0	25.54621008	0	38.938	31.534543	70.89221127	0	26.55362712	0	0	26.36826866	0	22.59885876	0	21.23730936	0	28.35853731	0	43.44895522	0	30.56053141	31.56167442	0	35.08279558	0	38.96453951	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.65308673	0	29.60725076	26.400104	19.23108597	34.86576628	0	17.41756757	0	23.56287931	0	32.04383978	0	0	0	29.04587552	0	0	0	0	100	100	97.86324786	98.708	98.628	97.203	98.801	96.812	91.75796703	37.50044444	0	0	92.562	94.904	96.809	93.392	99.31786348	94.68425581	80.882	97.222	99.398	98.734	39.11614894	0	46.86	0	90.476	30.4832119	93.56760234	90.608	95.714	93.852	87.37060248	93.598	22.27774037	25.14312857	0	0	23.8390774	10.67344828	0	74.096	38.32353293	0	0	43.74971875	33.48865116	0	0	12.64366092	0	12.83585075	0	18.70124156	0	0	22.98835057	0	0	11.27036885	0	0	0	0	12.77694037	0	11.36755519	0	28.75282443	0	0	Sejroe	3
gr5	72.64116981	95.628	95.64	93.871	0	25.06096837	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.42015302	0	23.73561479	20.47004027	72.54269831	83.688	0	28.12526202	30.98623239	32.38087619	0	0	99.623	48.05205195	23.36137311	0	32.44846018	0	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0	21.23730936	29.51180488	29.10418657	0	0	0	0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0	0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0	28.21563485	87.349	24.69723971	41.29946541	100	0	31.83881166	30.76888034	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	32.23119008	30.89178344	39.71591489	0	0	15.61447176	38.72529412	0	29.81915964	21.09702532	0	0	0	0	0	85.13	0	0	0	0	0	0	51.92643216	30.8568	0	0	21.672	0	0	28.91559036	36.82634731	0	0	44.14109375	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	14.36786207	0	0	7.786772541	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Pomona	2
202001526	72.64116981	28.96139891	32.42500817	88.71	0	37.71291727	26.67767114	0	29.39311821	0	31.68630523	0	22.42015302	0	24.12432296	20.47004027	0	84.043	0	36.77884615	0	32.38087619	0	0	98.868	12.66238636	23.36137311	0	31.85853982	0	70.89221127	35.9713717	43.50262147	26.47096078	43.04606623	24.54381095	33.57480193	41.8079548	0	21.23730936	30.732	0	0	0	0	0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0	76.87105102	80.45943103	78.6055024	62.22719613	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	79.847	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	15.91605405	29.08125	40.80451724	36.54327901	80.3863232	28.81356901	0	0	28.21563485	99.398	14.04347942	74.63339203	0	0	31.38970404	30.34182051	24.54787597	0	15.03498776	22.06252278	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.72529412	0	29.51846386	21.09702532	0	0	0	0	0	44.23791822	0	0	0	0	0	0	50.25144054	49.429	0	0	21.672	0	0	28.6145	36.82622754	0	0	44.14109375	33.95333953	0	62.8861512	44.10883333	0	0	0	85.19512987	0	0	14.36786207	0	0	7.581987705	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Australis	2
201600663	100	33.06047541	36.51189646	36.77419355	0	0	22.81898993	0	31.30977636	29.10474627	35.4655814	0	21.70785053	0	23.73547471	29.19458725	98.64447458	98.936	0	0	31.68982394	33.65044762	0	0	33.20712453	0	28.90771429	0	38.938	20.91075885	0	0	26.55362712	0	0	17.24725705	0	23.72908475	0	22.0735786	0	29.10447761	0	43.11808955	0	17.82677419	31.894	0	35.35927072	0	38.96453951	0	20.748	20.11459195	0	0	0	0	31.80091954	31.81775758	0	20.60321608	33.9290051	0	28.7010574	27.60028	17.87315385	37.16505747	0	17.41774174	0	22.98850575	0	32.32082873	0	12.70261622	0	28.63113693	0	0	0	0	97.23	95.9642287	93.16287607	98.45	98.285	79.02103497	93.765	88.406	94.505	35.18502315	0	0	83.884	91.083	68.79460993	95.595	35.32415017	85.38202326	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0	0	44.28617143	0	78.67449275	82.34	22.27809045	24.85693714	0	0	23.52920433	10.01621675	0	72.892	38.3233982	0	0	43.74971875	34.41816744	0	0	12.93107759	0	13.13426866	0	8.831181818	0	0	22.41351724	0	0	0	0	0	0	0	11.92500852	0	12.19130148	0	25.95381679	0	0	Mini	3
1315	72.64116981	33.60671585	36.51189646	88.71	0	37.9566399	24.83193624	0	29.39311821	26.86525373	31.68630523	0	22.42015302	0	24.12432296	20.47004027	72.54269831	84.397	0	37.01953125	30.98623239	32.38087619	0	0	98.868	87.662	25.54621008	0	31.85853982	0	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0	21.23730936	30.488	28.35853731	0	0	0	0	19.26887043	36.27469118	80.66345304	33.72329977	38.96453951	0	76.87105102	80.45943103	78.36492548	62.4695109	44.63692042	51.05135135	96.935	95.455	40.69727132	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.66255801	29.29745763	0	0	29.04587552	99.398	14.04347942	75.052	0	0	32.28668161	30.34182051	24.54787597	0	15.03498776	23.98060192	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	29.2168012	26.58253165	0	0	0	0	0	42.37934572	0	0	0	0	0	0	50.25144054	49.429	0	0	21.672	0	0	28.31340964	36.82622754	0	0	44.14109375	33.48851163	0	62.8861512	44.10883333	0	0	0	85.71428571	0	0	15.80483333	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Australis	2
202101808	75.47171698	92.077	88.828	91.935	94.048	36.98306326	42.28173826	0	80.831	88.80628358	54.07011628	75.32452727	53.025	83.065	95.72	86.577	77.2884339	78.723	0	50.96201202	37.32422535	33.01572698	0	85.01773519	33.20712453	0	92.101	84.238	93.215	79.25794941	0	51.3189976	25.98856497	20.09761765	41.72230132	39.63501327	71.9806401	22.59861017	0	42.30745151	89.51221463	79.8506194	74.91	84.41109784	82.305	64.856	71.09626578	30.39235294	30.93919337	46.36972365	89.918	94.515	0	0	27.16333654	34.38302906	0	0	0	29.16657955	0	20.93832161	33.41828571	0	26.88809366	25.600176	19.68307692	36.01547893	0	17.41774174	24.49010204	21.83875287	30.6175358	31.76775414	28.32887167	0	0	26.55580083	0	22.51857627	12.15916981	0	41.8280554	18.38548879	27.35025641	26.09863566	43.22457976	10.31454545	26.13915108	0	25.82412088	0	0	50.23708057	28.92609917	0	35.46091489	0	32.08191809	27.2425814	36.27455882	0	30.12082229	30.38001266	42.22571849	0	0	0	0	60.96674721	0	0	0	0	0	0	22.11071524	31.14265714	0	33.60315789	20.43341176	0	0	28.01233735	58.68263473	53.62670984	0	44.5315	34.8839907	0	0	16.37936782	0	0	0	99.481	33.33345299	0	37.64328736	0	0	0	0	0	0	39.39428571	13.11736968	0	12.52042834	0	34.85970229	32.58687313	0	Pyrogenes	1
fmas_kg1	71.69816981	36.06576776	36.23943597	35.80629677	0	0	26.67767114	0	29.39311821	27.61166418	64.53485174	37.9216987	22.42015302	0	50.19492607	31.87941275	72.20318644	84.397	0	0	30.98623239	32.38087619	0	0	99.623	0	25.54621008	54.2631137	58.11193805	21.24831535	70.89221127	0	26.55362712	15.19603431	0	26.36826866	0	22.59885876	0	21.23730936	23.65836098	29.10418657	0	0	0	20.54361969	36.87710963	25.49003676	34.25443094	0	39.5093733	37.13096203	0	0	22.83684615	0	41.17598616	22.22198498	0	29.16657955	0	52.09412563	81.63237245	41.33351	30.51340483	26.39988	28.73264932	34.86576628	23.26310574	17.41756757	17.60212245	23.56287931	26.41985185	32.04437017	0	0	0	29.04587552	24.09636145	53.9949322	0	0	0	32.28668161	35.04271795	30.74911628	0	15.5593007	25.41960671	0	0	21.29652778	0	0	35.12405785	30.57334395	39.71591489	0	12.62804096	41.52815947	38.23522059	0	74.398	33.33346835	0	0	0	0	0	48.69888476	0	0	0	0	0	0	99.832	100	100	100	99.69	99.836	100	100	100	100	100	99.609	100	96.63093415	99.656	100	100	94.02985075	100	46.7528961	90.17138462	51.16908052	39.368	36.75500662	0	11.27036885	0	32.463	0	35.4978355	19.25046678	0	49.25871499	35.94807843	89.56751145	41.29320896	69.62993704	Bataviae	4
201600669	100	33.06047541	36.51189646	36.77419355	0	0	22.81898993	0	31.30977636	29.10474627	35.4655814	0	21.70785053	0	23.73547471	29.53032886	98.64447458	98.936	0	0	31.68982394	33.65044762	0	0	33.20712453	0	28.90771429	0	38.938	20.91075885	0	0	26.55362712	0	0	17.24725705	0	23.72908475	0	22.0735786	0	29.10447761	0	43.11808955	0	17.82677419	31.894	0	35.35927072	0	38.96453951	0	20.748	20.11459195	0	0	0	0	31.80091954	31.81775758	0	20.60321608	33.9290051	0	28.7010574	27.60028	17.87315385	37.16505747	0	17.41774174	0	22.98850575	0	32.32082873	0	12.70261622	0	28.63113693	0	0	0	0	97.23	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0	0	83.884	91.083	95.035	95.595	35.49501706	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0	0	44.28617143	0	78.67449275	82.34	22.27809045	24.85693714	0	0	23.52920433	10.01621675	0	72.892	38.3233982	0	0	40.62519922	34.41816744	0	0	12.93107759	0	13.13426866	0	8.831181818	0	0	22.41351724	0	0	0	0	0	0	0	11.92500852	0	12.19130148	0	25.95381679	0	0	Mini	3
2006006973	72.64116981	95.628	95.368	91.935	94.444	37.71328467	41.77872483	0	89.776	87.313	80.523	87.01265455	55.872	0	87.93736965	82.215	72.54269831	84.043	0	53.36561538	35.91537324	32.38087619	0	98.606223	98.868	0	97.647	54.52151938	54.57237758	12.64776054	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100	22.59885876	0	41.97311037	89.75596341	79.851	76.344	0	24.27967078	11.03555857	68.77067774	30.3924902	34.25464088	51.05374707	79.29180926	37.55265823	0	0	28.36538462	32.9299322	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	25.56549321	34.86576628	0	17.41756757	24.74507653	23.56287931	29.87698519	29.55754144	27.36060533	0	0	28.21563485	0	24.69765617	11.11124528	0	41.55132687	31.83881166	30.76888034	30.74911628	0	15.55964161	27.81766187	0	0	21.29652778	0	0	31.81780165	30.57334395	36.17068085	0	23.20824061	30.89704319	38.23522059	0	73.494	29.1138481	0	0	0	0	57.45984444	28.25304089	0	0	0	0	0	0	22.61288442	30.8568	0	36.84246559	21.672	13.79320525	0	83.133	66.16785629	61.39865285	0	44.14109375	33.48851163	0	0	40.23	0	0	0	85.71428571	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.63120611	32.58705473	0	Pyrogenes	1
brem_179	0	33.05964481	35.15029973	36.12892903	0	24.57405353	27.01355201	0	28.43484984	27.61164179	32.55821221	0	23.13135943	0	0	15.10055034	70.16947119	87.234	0	26.20191106	30.98630282	32.38087619	0	0	89.811	0	23.36151261	0	32.15294985	0	70.89221127	26.85870504	26.55362712	0	30.13253642	24.04629187	23.67163043	23.72844068	0	21.23730936	0	29.10447761	16.12908602	0	0	0	23.2557907	0	33.14881768	25.76147541	38.96453951	0	0	0	0	28.57179661	46.36663668	51.95182583	95.785	94.697	90.504	96.14781407	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	17.71756757	0	25.86213793	0	30.93875414	93.462	18.64858649	99.452	29.04553942	76.506	0	41.71891824	0	0	28.69924664	30.34182051	31.0073385	0	14.3358042	24.94004796	0	0	21.75935185	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	38.23522059	0	29.21725301	26.16007595	0	0	0	0	0	24.16347955	0	0	0	0	0	0	52.42872864	25.42857143	0	0	22.29129412	0	0	26.80761145	37.12551497	0	0	44.14109375	33.95333953	0	45.01707216	39.51195259	0	0	0	50.64964156	0	0	0	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Grippotyphosa	2
201600680	100	33.06047541	36.51189646	36.77419355	0	0	22.81898993	0	31.30977636	29.10474627	35.4655814	0	21.70785053	0	23.73547471	29.53032886	98.64447458	98.936	0	0	31.68982394	33.65044762	0	0	33.20712453	0	28.90771429	0	38.938	34.23289713	0	0	26.55362712	0	0	17.24725705	0	23.72908475	0	22.0735786	0	29.10447761	0	43.11808955	0	29.37193548	31.894	0	35.35927072	0	38.96453951	0	20.748	20.11459195	0	0	0	0	31.80091954	31.81775758	0	20.60321608	33.9290051	0	28.7010574	27.60028	17.87315385	37.16505747	0	17.41774174	0	22.98850575	0	32.32082873	0	12.70261622	0	28.63113693	0	0	0	0	91.96673684	95.9642287	93.16287607	98.45	98.285	93.531	93.765	88.406	94.505	35.18502315	0	0	83.884	91.083	95.035	95.595	62.28696246	85.71383721	88.725	90.833	91.566	85.65405907	94.926	98.614	98.068	97.403	82.53977619	45.3532342	0	0	44.28617143	0	78.67449275	82.34	22.27809045	24.85693714	0	0	23.52920433	10.01621675	0	72.892	38.3233982	0	0	43.74971875	34.41816744	0	0	12.93107759	0	13.13426866	0	8.831181818	0	0	22.41351724	0	0	0	0	0	0	0	11.92500852	0	12.19130148	0	25.95381679	0	0	Mini	3
a_bt_ho912	100	33.60637158	36.7843733	45.80659032	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	49.07089963	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
nikolaevo	70.75439623	98.634	98.365	99.032	0	24.57405353	27.01355201	0	29.07392971	28.35850746	32.55821221	0	22.42	0	21.012	15.77191946	70.84715593	87.943	0	26.20191106	31.68982394	32.38087619	0	0	89.811	87.338	23.36151261	0	31.8580885	0	70.89221127	26.85870504	96.61	22.05879902	30.13253642	17.41308126	21.98052174	75.70585311	0	21.40462709	30.73124878	29.85044776	0	0	0	0	22.92329568	82.35331863	81.76767956	25.76147541	38.96453951	0	20.748	40.80491379	37.98088462	29.05566102	46.0202699	54.05362162	95.402	94.697	91.2795562	96.31525126	96.429	83.333	90.33226586	97.6	96.606	88.506	74.924	15.31539039	22.19395918	53.448	65.4317037	84.53084254	95.642	18.91907027	98.63	29.04553942	76.205	25.18148184	42.97706918	0	0	30.04446188	30.34182051	31.0073385	0	14.3358042	25.65928058	0	0	19.90725	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	38.23522059	0	29.81915964	27.00394937	0	0	0	0	0	34.57253532	0	0	0	0	0	0	52.26142714	30.57140286	0	0	21.98164706	0	0	28.91559036	37.12551497	0	0	44.14109375	33.95333953	0	45.01707216	39.51195259	0	0	0	84.6756	0	0	13.79312644	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Autumnalis	2
